Date,State,Bioenergy,Clean,Coal,Fossil,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Nuclear,Other Fossil,Other Renewables,Renewables,Solar,Wind,Wind and Solar
2020-01-11,Karnataka,1888.3,19839.9,9480.0,9505.2,0.0,25.2,4924.93,6813.23,880.0,25.2,0.0,18959.9,7315.87,4830.8,12146.67
2020-01-11,Kerala,2.27,2290.16,0.0,693.54,533.58,693.54,2078.52,2080.79,0.0,159.96,0.0,2290.16,146.87,62.5,209.37
2020-01-11,Lakshadweep,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
2020-01-11,Madhya Pradesh,122.75,7415.78,21150.0,21150.0,0.0,0.0,2334.71,2457.46,0.0,0.0,0.0,7415.78,2438.43,2519.89,4958.32
2020-01-11,Maharashtra,2596.99,14318.64,24966.0,28173.08,3207.08,3207.08,3426.58,6023.57,1400.0,0.0,0.0,12918.64,1894.74,5000.33,6895.07
2020-01-11,Manipur,0.0,116.81,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,116.81,6.36,0.0,6.36
2020-01-11,Meghalaya,13.8,368.45,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,368.45,0.12,0.0,0.12
2020-01-11,Mizoram,0.0,98.0,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,98.0,1.53,0.0,1.53
2020-01-11,Nagaland,0.0,106.67,0.0,0.0,0.0,0.0,105.67,105.67,0.0,0.0,0.0,106.67,1.0,0.0,1.0
2020-01-11,Odisha,59.22,2689.57,9800.0,9800.0,0.0,0.0,2230.88,2290.1,0.0,0.0,0.0,2689.57,399.47,0.0,399.47
2020-01-11,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2020-01-11,Puducherry,0.0,7.54,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,7.54,7.54,0.0,7.54
2020-01-11,Punjab,484.2,2701.15,5680.0,5680.0,0.0,0.0,1269.85,1754.05,0.0,0.0,0.0,2701.15,947.1,0.0,947.1
2020-01-11,Rajasthan,121.25,11446.6,9820.0,10843.13,1023.13,1023.13,434.85,556.1,1180.0,0.0,0.0,10266.6,5383.68,4326.82,9710.5
2020-01-11,Sikkim,0.0,2221.18,0.0,0.0,0.0,0.0,2221.11,2221.11,0.0,0.0,0.0,2221.18,0.07,0.0,0.07
2020-01-11,Tamil Nadu,1019.05,19445.27,12660.0,13888.88,1017.18,1228.88,2301.25,3320.3,2440.0,211.7,0.0,17005.27,4258.63,9426.34,13684.97
2020-01-11,Telangana,205.9,6763.37,7032.5,7032.5,0.0,0.0,2496.47,2702.37,0.0,0.0,0.0,6763.37,3932.9,128.1,4061.0
2020-01-11,Tripura,0.0,25.42,0.0,1132.1,1132.1,1132.1,16.01,16.01,0.0,0.0,0.0,25.42,9.41,0.0,9.41
2020-01-11,Uttar Pradesh,2117.26,4324.56,22409.0,23902.14,1493.14,1493.14,550.7,2667.96,440.0,0.0,0.0,3884.56,1216.6,0.0,1216.6
2020-01-11,Uttarakhand,130.22,4453.81,0.0,450.0,450.0,450.0,4003.67,4133.89,0.0,0.0,0.0,4453.81,319.92,0.0,319.92
2020-01-11,West Bengal,319.92,1909.43,14165.0,14245.0,80.0,80.0,1439.7,1759.62,0.0,0.0,0.0,1909.43,149.81,0.0,149.81
2020-01-12,Andaman and Nicobar,0.0,34.47,0.0,40.05,0.0,40.05,5.25,5.25,0.0,40.05,0.0,34.47,29.22,0.0,29.22
2020-01-12,Andhra Pradesh,506.83,10215.56,11590.0,16525.34,4898.54,4935.34,1772.11,2278.94,0.0,36.8,0.0,10215.56,3844.17,4092.45,7936.62
2020-01-12,Arunachal Pradesh,0.0,951.71,0.0,0.0,0.0,0.0,946.1,946.1,0.0,0.0,0.0,951.71,5.61,0.0,5.61
2020-01-12,Assam,2.0,429.1,750.0,1370.35,620.35,620.35,384.11,386.11,0.0,0.0,0.0,429.1,42.99,0.0,42.99
2020-01-12,Bihar,124.7,352.81,6390.0,6390.0,0.0,0.0,70.7,195.4,0.0,0.0,0.0,352.81,157.41,0.0,157.41
2020-01-12,Chandigarh,0.0,45.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16,45.16,0.0,45.16
2020-01-12,Chhattisgarh,244.9,680.9,23928.0,23928.0,0.0,0.0,196.0,440.9,0.0,0.0,0.0,680.9,240.0,0.0,240.0
2020-01-12,Dadra and Nagar Haveli and Daman and Diu,0.0,45.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.43,45.43,0.0,45.43
2020-01-12,Delhi,52.0,228.46,0.0,2208.4,2208.4,2208.4,0.0,52.0,0.0,0.0,0.0,228.46,176.46,0.0,176.46
2020-01-12,Goa,0.34,5.17,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,0.0,5.17,4.78,0.0,4.78
2020-01-12,Gujarat,77.3,14697.24,16232.0,23783.41,7551.41,7551.41,2068.94,2146.24,440.0,0.0,0.0,14257.24,3918.48,8192.52,12111.0
2020-01-12,Haryana,211.86,547.78,5330.0,5761.59,431.59,431.59,73.5,285.36,0.0,0.0,0.0,547.78,262.42,0.0,262.42
2020-01-12,Himachal Pradesh,9.2,10772.46,0.0,0.0,0.0,0.0,10720.53,10729.73,0.0,0.0,0.0,10772.46,42.73,0.0,42.73
2020-01-12,India Total,10314.56,143777.05,206112.5,231524.22,24902.01,25411.72,50548.68,60863.24,6780.0,509.71,0.0,136997.05,37509.65,38624.15,76133.8
2020-01-12,Jammu and Kashmir,0.0,3655.71,0.0,175.0,175.0,175.0,3634.98,3634.98,0.0,0.0,0.0,3655.71,20.73,0.0,20.73
2020-01-12,Jharkhand,4.3,257.41,4460.0,4460.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,257.41,39.06,0.0,39.06
2020-01-12,Karnataka,1888.3,19890.9,9480.0,9505.2,0.0,25.2,4924.93,6813.23,880.0,25.2,0.0,19010.9,7328.87,4868.8,12197.67
2020-01-12,Kerala,2.27,2290.21,0.0,693.54,533.58,693.54,2078.52,2080.79,0.0,159.96,0.0,2290.21,146.92,62.5,209.42
2020-01-12,Lakshadweep,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
2020-01-12,Madhya Pradesh,122.75,7417.5,21150.0,21150.0,0.0,0.0,2334.71,2457.46,0.0,0.0,0.0,7417.5,2440.15,2519.89,4960.04
2020-01-12,Maharashtra,2596.99,14319.72,24966.0,28173.08,3207.08,3207.08,3426.58,6023.57,1400.0,0.0,0.0,12919.72,1895.82,5000.33,6896.15
2020-01-12,Manipur,0.0,116.81,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,116.81,6.36,0.0,6.36
2020-01-12,Meghalaya,13.8,368.45,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,368.45,0.12,0.0,0.12
2020-01-12,Mizoram,0.0,98.0,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,98.0,1.53,0.0,1.53
2020-01-12,Nagaland,0.0,106.67,0.0,0.0,0.0,0.0,105.67,105.67,0.0,0.0,0.0,106.67,1.0,0.0,1.0
2020-01-12,Odisha,59.22,2689.7,9800.0,9800.0,0.0,0.0,2230.88,2290.1,0.0,0.0,0.0,2689.7,399.6,0.0,399.6
2020-01-12,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2020-01-12,Puducherry,0.0,7.54,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,7.54,7.54,0.0,7.54
2020-01-12,Punjab,484.2,2701.15,5680.0,5680.0,0.0,0.0,1269.85,1754.05,0.0,0.0,0.0,2701.15,947.1,0.0,947.1
2020-01-12,Rajasthan,121.25,11452.4,9820.0,10843.13,1023.13,1023.13,434.85,556.1,1180.0,0.0,0.0,10272.4,5389.48,4326.82,9716.3
2020-01-12,Sikkim,0.0,2221.18,0.0,0.0,0.0,0.0,2221.11,2221.11,0.0,0.0,0.0,2221.18,0.07,0.0,0.07
2020-01-12,Tamil Nadu,1019.05,19504.52,12660.0,13888.88,1017.18,1228.88,2301.25,3320.3,2440.0,211.7,0.0,17064.52,4315.78,9428.44,13744.22
2020-01-12,Telangana,205.9,6766.83,7302.5,7302.5,0.0,0.0,2496.47,2702.37,0.0,0.0,0.0,6766.83,3936.36,128.1,4064.46
2020-01-12,Tripura,0.0,25.42,0.0,1132.1,1132.1,1132.1,16.01,16.01,0.0,0.0,0.0,25.42,9.41,0.0,9.41
2020-01-12,Uttar Pradesh,2117.26,4400.81,22409.0,23902.14,1493.14,1493.14,550.7,2667.96,440.0,0.0,0.0,3960.81,1292.85,0.0,1292.85
2020-01-12,Uttarakhand,130.22,4520.33,0.0,450.0,450.0,450.0,4069.67,4199.89,0.0,0.0,0.0,4520.33,320.44,0.0,320.44
2020-01-12,West Bengal,319.92,1909.46,14165.0,14245.0,80.0,80.0,1439.7,1759.62,0.0,0.0,0.0,1909.46,149.84,0.0,149.84
2021-01-01,Andaman and Nicobar,0.0,34.47,0.0,40.05,0.0,40.05,5.25,5.25,0.0,40.05,0.0,34.47,29.22,0.0,29.22
2021-01-01,Andhra Pradesh,506.83,10372.09,11590.0,16525.34,4898.54,4935.34,1772.11,2278.94,0.0,36.8,0.0,10372.09,3996.5,4096.65,8093.15
2021-01-01,Arunachal Pradesh,0.0,1101.71,0.0,0.0,0.0,0.0,1096.1,1096.1,0.0,0.0,0.0,1101.71,5.61,0.0,5.61
2021-01-01,Assam,2.0,429.1,750.0,1370.35,620.35,620.35,384.11,386.11,0.0,0.0,0.0,429.1,42.99,0.0,42.99
2021-01-01,Bihar,124.7,352.81,6390.0,6390.0,0.0,0.0,70.7,195.4,0.0,0.0,0.0,352.81,157.41,0.0,157.41
2021-01-01,Chandigarh,0.0,45.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.16,45.16,0.0,45.16
2021-01-01,Chhattisgarh,244.9,684.01,23688.0,23688.0,0.0,0.0,196.0,440.9,0.0,0.0,0.0,684.01,243.11,0.0,243.11
2021-01-01,Dadra and Nagar Haveli and Daman and Diu,0.0,46.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.01,46.01,0.0,46.01
2021-01-01,Delhi,52.0,228.46,0.0,2208.4,2208.4,2208.4,0.0,52.0,0.0,0.0,0.0,228.46,176.46,0.0,176.46
2021-01-01,Goa,0.34,7.83,0.0,48.0,48.0,48.0,0.05,0.39,0.0,0.0,0.0,7.83,7.44,0.0,7.44
2021-01-01,Gujarat,77.3,14872.85,16232.0,23783.41,7551.41,7551.41,2068.94,2146.24,440.0,0.0,0.0,14432.85,4042.09,8244.52,12286.61
2021-01-01,Haryana,211.86,693.19,5330.0,5761.59,431.59,431.59,73.5,285.36,0.0,0.0,0.0,693.19,407.83,0.0,407.83
2021-01-01,Himachal Pradesh,9.2,10883.46,0.0,0.0,0.0,0.0,10831.53,10840.73,0.0,0.0,0.0,10883.46,42.73,0.0,42.73
2021-01-01,India Total,10314.56,145434.97,206532.5,231944.22,24902.01,25411.72,50817.68,61132.24,6780.0,509.71,0.0,138654.97,38839.08,38683.65,77522.73
2021-01-01,Jammu and Kashmir,0.0,3655.71,0.0,175.0,175.0,175.0,3634.98,3634.98,0.0,0.0,0.0,3655.71,20.73,0.0,20.73
2021-01-01,Jharkhand,4.3,266.98,4460.0,4460.0,0.0,0.0,214.05,218.35,0.0,0.0,0.0,266.98,48.63,0.0,48.63
2021-01-01,Karnataka,1888.3,19912.18,9480.0,9505.2,0.0,25.2,4924.93,6813.23,880.0,25.2,0.0,19032.18,7346.85,4872.1,12218.95
2021-01-01,Kerala,2.27,2341.04,0.0,693.54,533.58,693.54,2086.52,2088.79,0.0,159.96,0.0,2341.04,189.75,62.5,252.25
2021-01-01,Lakshadweep,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75
2021-01-01,Madhya Pradesh,122.75,7435.57,21150.0,21150.0,0.0,0.0,2334.71,2457.46,0.0,0.0,0.0,7435.57,2458.22,2519.89,4978.11
2021-01-01,Maharashtra,2596.99,14713.87,24966.0,28173.08,3207.08,3207.08,3426.58,6023.57,1400.0,0.0,0.0,13313.87,2289.97,5000.33,7290.3
2021-01-01,Manipur,0.0,116.81,0.0,36.0,0.0,36.0,110.45,110.45,0.0,36.0,0.0,116.81,6.36,0.0,6.36
2021-01-01,Meghalaya,13.8,368.45,0.0,0.0,0.0,0.0,354.53,368.33,0.0,0.0,0.0,368.45,0.12,0.0,0.12
2021-01-01,Mizoram,0.0,98.0,0.0,0.0,0.0,0.0,96.47,96.47,0.0,0.0,0.0,98.0,1.53,0.0,1.53
2021-01-01,Nagaland,0.0,106.67,0.0,0.0,0.0,0.0,105.67,105.67,0.0,0.0,0.0,106.67,1.0,0.0,1.0
2021-01-01,Odisha,59.22,2691.82,9800.0,9800.0,0.0,0.0,2230.88,2290.1,0.0,0.0,0.0,2691.82,401.72,0.0,401.72
2021-01-01,Others,0.0,49.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.31,45.01,4.3,49.31
2021-01-01,Puducherry,0.0,9.33,0.0,32.5,32.5,32.5,0.0,0.0,0.0,0.0,0.0,9.33,9.33,0.0,9.33
2021-01-01,Punjab,484.2,2701.15,5680.0,5680.0,0.0,0.0,1269.85,1754.05,0.0,0.0,0.0,2701.15,947.1,0.0,947.1
2021-01-01,Rajasthan,121.25,11460.0,9820.0,10843.13,1023.13,1023.13,434.85,556.1,1180.0,0.0,0.0,10280.0,5397.08,4326.82,9723.9
2021-01-01,Sikkim,0.0,2221.18,0.0,0.0,0.0,0.0,2221.11,2221.11,0.0,0.0,0.0,2221.18,0.07,0.0,0.07
2021-01-01,Tamil Nadu,1019.05,19504.52,12660.0,13888.88,1017.18,1228.88,2301.25,3320.3,2440.0,211.7,0.0,17064.52,4315.78,9428.44,13744.22
2021-01-01,Telangana,205.9,6766.83,7302.5,7302.5,0.0,0.0,2496.47,2702.37,0.0,0.0,0.0,6766.83,3936.36,128.1,4064.46
2021-01-01,Tripura,0.0,25.42,0.0,1132.1,1132.1,1132.1,16.01,16.01,0.0,0.0,0.0,25.42,9.41,0.0,9.41
2021-01-01,Uttar Pradesh,2117.26,4775.46,23069.0,24562.14,1493.14,1493.14,550.7,2667.96,440.0,0.0,0.0,4335.46,1667.5,0.0,1667.5
2021-01-01,Uttarakhand,130.22,4553.3,0.0,450.0,450.0,450.0,4069.67,4199.89,0.0,0.0,0.0,4553.3,353.41,0.0,353.41
2021-01-01,West Bengal,319.92,1909.46,14165.0,14245.0,80.0,80.0,1439.7,1759.62,0.0,0.0,0.0,1909.46,149.84,0.0,149.84
