Date,State,Bioenergy,Clean_generation,Coal,Fossil_generation,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Nuclear,Other Fossil,Other Renewables,Renewables,Solar,Total Generation,Wind,Wind and Solar,Renewable %,Fossil %
01 February 2021,Uttarakhand,20.26,693.83,0,193.3,193.3,193.3,648.94,669.2,0,0,0,693.83,24.63,887.13,0,24.63,78.21063429,21.78936571
01 February 2021,West Bengal,0,293.15,6463.69,6463.69,0,0,166.91,284.65,0,0,117.74,293.15,8.5,6756.84,0,8.5,4.338566549,95.66143345
01 March 2021,Andaman and Nicobar,0,3.44,0,8.29,0,8.29,0.6,0.6,0,8.29,0,3.44,2.84,11.73,0,2.84,29.32651321,70.67348679
01 March 2021,Andhra Pradesh,23.67,1608.87,5863.01,6121.33,258.32,258.32,333.06,366.62,0,0,9.89,1608.87,794.43,7730.2,447.82,1242.25,20.81278622,79.18721378
01 March 2021,Arunachal Pradesh,0,157.98,0,0,0,0,157.83,157.83,0,0,0,157.98,0.15,157.98,0,0.15,100,0
01 March 2021,Assam,0,26.79,414.73,692.93,278.2,278.2,22.14,22.14,0,0,0,26.79,4.65,719.72,0,4.65,3.722280887,96.27771911
01 March 2021,Bihar,2.14,13.69,3938.36,3938.36,0,0,0,2.14,0,0,0,13.69,11.55,3952.05,0,11.55,0.3464025,99.6535975
01 March 2021,Chandigarh,0,1.71,0,0,0,0,0,0,0,0,0,1.71,1.71,1.71,0,1.71,100,0
01 March 2021,Chhattisgarh,125.13,194.54,12489.28,12489.28,0,0,34.46,159.59,0,0,0,194.54,34.95,12683.82,0,34.95,1.533765064,98.46623494
01 March 2021,Dadra and Nagar Haveli and Daman and Diu,1.1,6.44,0,0,0,0,0,1.1,0,0,0,6.44,5.34,6.44,0,5.34,100,0
01 March 2021,Delhi,0,37.11,0,515.09,515.09,515.09,0,21.95,0,0,21.95,37.11,15.16,552.2,0,15.16,6.720391163,93.27960884
01 March 2021,Goa,0,0.15,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0,0.15,100,0
01 March 2021,Gujarat,1.2,2207.61,6664.62,7747.65,1083.03,1083.03,339.92,341.12,334.73,0,0,1872.88,531.71,9955.26,1000.05,1531.76,22.17531235,77.82468765
01 March 2021,Haryana,35.52,76.46,2181.93,2320.15,138.22,138.22,6.16,41.68,0,0,0,76.46,34.78,2396.61,0,34.78,3.190339688,96.80966031
01 March 2021,Himachal Pradesh,0,1320.51,0,0,0,0,1317.31,1317.31,0,0,0,1320.51,3.2,1320.51,0,3.2,100,0
01 March 2021,India Total,1857.02,24305.3,103108.39,107105.05,3988.37,3996.66,8825.42,10857.95,3161.24,8.29,175.51,21144.06,6754.24,131410.35,3531.87,10286.11,18.49572732,81.50427268
01 March 2021,Jammu and Kashmir,0,1147.24,0,0,0,0,1145.65,1145.65,0,0,0,1147.24,1.59,1147.24,0,1.59,100,0
01 March 2021,Jharkhand,0,4.29,2716.75,2716.75,0,0,2.67,2.67,0,0,0,4.29,1.62,2721.04,0,1.62,0.157660306,99.84233969
01 March 2021,Karnataka,247.04,3909.84,3870.32,3870.32,0,0,1222.11,1469.15,601.67,0,0,3308.17,1307.01,7780.16,532.01,1839.02,50.25397935,49.74602065
01 March 2021,Kerala,4.36,730.07,0,100.75,100.75,100.75,684.07,688.43,0,0,0,730.07,36.29,830.82,5.35,41.64,87.87342625,12.12657375
01 March 2021,Lakshadweep,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0.02,100,0
01 March 2021,Madhya Pradesh,19.72,1131.35,11828.97,11828.97,0,0,346.67,371.19,0,0,4.8,1131.35,414.97,12960.32,345.19,760.16,8.72933693,91.27066307
01 March 2021,Maharashtra,565.45,2871.85,11747.46,12404.07,656.61,656.61,695.64,1261.12,515.74,0,0.03,2356.11,779.38,15275.92,315.61,1094.99,18.7998497,81.2001503
01 March 2021,Manipur,0,13.16,0,0,0,0,12.7,12.7,0,0,0,13.16,0.46,13.16,0,0.46,100,0
01 March 2021,Meghalaya,0,36.56,0,0,0,0,36.56,36.56,0,0,0,36.56,0,36.56,0,0,100,0
01 March 2021,Mizoram,0,9.18,0,0,0,0,8.95,8.95,0,0,0,9.18,0.23,9.18,0,0.23,100,0
01 March 2021,Nagaland,0,18.91,0,0,0,0,18.91,18.91,0,0,0,18.91,0,18.91,0,0,100,0
01 March 2021,Odisha,10.01,525.92,4842.38,4842.38,0,0,460.67,470.68,0,0,0,525.92,55.24,5368.3,0,55.24,9.796769927,90.20323007
01 March 2021,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 March 2021,Puducherry,0,1.02,0,21.55,21.55,21.55,0,0,0,0,0,1.02,1.02,22.57,0,1.02,4.519273372,95.48072663
01 March 2021,Punjab,91.86,435.8,2008.45,2008.45,0,0,217.66,309.58,0,0,0.06,435.8,126.22,2444.25,0,126.22,17.82960008,82.17039992
01 March 2021,Rajasthan,30.75,2139.46,4423.29,4482.27,58.98,58.98,59.05,89.8,575.69,0,0,1563.77,987.16,6621.73,486.81,1473.97,32.30968342,67.69031658
01 March 2021,Sikkim,0,335.7,0,0,0,0,335.7,335.7,0,0,0,335.7,0,335.7,0,0,100,0
01 March 2021,Tamil Nadu,111,2254.8,5693.92,5802.04,108.12,108.12,292.53,403.53,813.56,0,0,1441.24,654.88,8056.84,382.83,1037.71,27.98615834,72.01384166
01 March 2021,Telangana,22.26,940.32,4723.36,4723.36,0,0,239.46,269.71,0,0,7.99,940.32,654.41,5663.68,16.2,670.61,16.60263292,83.39736708
01 March 2021,Tripura,0,1.97,0,544.09,544.09,544.09,1.44,1.44,0,0,0,1.97,0.53,546.06,0,0.53,0.360766216,99.63923378
01 March 2021,Uttar Pradesh,545.55,1210.04,11382.87,11428.97,46.1,46.1,86.83,632.38,319.85,0,0,890.19,257.81,12639.01,0,257.81,9.573851117,90.42614888
01 March 2021,Uttarakhand,20.26,638.29,0,179.31,179.31,179.31,593.4,613.66,0,0,0,638.29,24.63,817.6,0,24.63,78.06873777,21.93126223
01 March 2021,West Bengal,0,294.21,8318.69,8318.69,0,0,153.27,284.06,0,0,130.79,294.21,10.15,8612.9,0,10.15,3.415922628,96.58407737
01 April 2021,Andaman and Nicobar,0,2.88,0,6.92,0,6.92,0.39,0.39,0,6.92,0,2.88,2.49,9.8,0,2.49,29.3877551,70.6122449
01 April 2021,Andhra Pradesh,17.25,1333.95,4848.68,5087.23,238.55,238.55,205.07,230.42,0,0,8.1,1333.95,740.65,6421.18,362.88,1103.53,20.77421907,79.22578093
01 April 2021,Arunachal Pradesh,0,135.26,0,0,0,0,135.11,135.11,0,0,0,135.26,0.15,135.26,0,0.15,100,0
01 April 2021,Assam,0,54.45,409.65,642.87,233.22,233.22,49.26,49.26,0,0,0,54.45,5.19,697.32,0,5.19,7.808466701,92.1915333
01 April 2021,Bihar,2.14,13.69,3908.81,3908.81,0,0,0,2.14,0,0,0,13.69,11.55,3922.5,0,11.55,0.34901211,99.65098789
01 April 2021,Chandigarh,0,1.71,0,0,0,0,0,0,0,0,0,1.71,1.71,1.71,0,1.71,100,0
01 April 2021,Chhattisgarh,101.12,167.95,13334.09,13334.09,0,0,37.3,138.42,0,0,0,167.95,29.53,13502.04,0,29.53,1.243886109,98.75611389
01 April 2021,Dadra and Nagar Haveli and Daman and Diu,0.48,4.72,0,0,0,0,0,0.48,0,0,0,4.72,4.24,4.72,0,4.24,100,0
01 April 2021,Delhi,0,28.12,0,505.9,505.9,505.9,0,12.96,0,0,12.96,28.12,15.16,534.02,0,15.16,5.265720385,94.73427961
01 April 2021,Goa,0,0.15,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0,0.15,100,0
01 April 2021,Gujarat,1.77,2033.24,6446.51,7567,1120.49,1120.49,267.31,269.08,160.75,0,0,1872.49,524.22,9600.24,1079.19,1603.41,21.17905386,78.82094614
01 April 2021,Haryana,26.03,78.55,1687.46,1785.29,97.83,97.83,12.8,38.83,0,0,0,78.55,39.72,1863.84,0,39.72,4.214417547,95.78558245
01 April 2021,Himachal Pradesh,0,1539.85,0,0,0,0,1535.93,1535.93,0,0,0,1539.85,3.92,1539.85,0,3.92,100,0
01 April 2021,India Total,1172.97,23278.21,99963.45,103697.4,3727.03,3733.95,8705.61,10057.92,3363.72,6.92,179.34,19914.49,6122.19,126975.61,3734.38,9856.57,18.33281998,81.66718002
01 April 2021,Jammu and Kashmir,0,1341.42,0,0,0,0,1339.71,1339.71,0,0,0,1341.42,1.71,1341.42,0,1.71,100,0
01 April 2021,Jharkhand,0,3.9,2586.91,2586.91,0,0,2.28,2.28,0,0,0,3.9,1.62,2590.81,0,1.62,0.150532073,99.84946793
01 April 2021,Karnataka,52.66,3502.73,3641.21,3641.21,0,0,1096.97,1149.63,595.71,0,0,2907.02,1279.47,7143.94,477.92,1757.39,49.03078693,50.96921307
01 April 2021,Kerala,3.9,752.95,0,0,0,0,700.74,704.64,0,0,0,752.95,41.42,752.95,6.89,48.31,100,0
01 April 2021,Lakshadweep,0,0.03,0,0,0,0,0,0,0,0,0,0.03,0.03,0.03,0,0.03,100,0
01 April 2021,Madhya Pradesh,2.86,1210.75,11950.61,11950.61,0,0,435.67,441.7,0,0,3.17,1210.75,404.47,13161.36,364.58,769.05,9.199277278,90.80072272
01 April 2021,Maharashtra,358.57,2450.73,11156.54,11792.02,635.48,635.48,674.42,1033.01,708.92,0,0.02,1741.81,284.61,14242.75,424.19,708.8,17.20685963,82.79314037
01 April 2021,Manipur,0,21.77,0,0,0,0,21.31,21.31,0,0,0,21.77,0.46,21.77,0,0.46,100,0
01 April 2021,Meghalaya,0,51.76,0,0,0,0,51.76,51.76,0,0,0,51.76,0,51.76,0,0,100,0
01 April 2021,Mizoram,0,3.47,0,0,0,0,3.24,3.24,0,0,0,3.47,0.23,3.47,0,0.23,100,0
01 April 2021,Nagaland,0,7.43,0,0,0,0,7.43,7.43,0,0,0,7.43,0,7.43,0,0,100,0
01 April 2021,Odisha,6.84,485.7,4518.92,4518.92,0,0,422.39,429.23,0,0,0,485.7,56.47,5004.62,0,56.47,9.70503255,90.29496745
01 April 2021,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 April 2021,Puducherry,0,1.02,0,21.41,21.41,21.41,0,0,0,0,0,1.02,1.02,22.43,0,1.02,4.547481052,95.45251895
01 April 2021,Punjab,64.23,341.14,1737.89,1737.89,0,0,132.59,196.87,0,0,0.05,341.14,144.27,2079.03,0,144.27,16.40861363,83.59138637
01 April 2021,Rajasthan,34.94,2233.73,3914.02,4027.32,113.3,113.3,8.78,43.72,698.31,0,0,1535.42,1031.09,6261.05,460.61,1491.7,35.67660376,64.32339624
01 April 2021,Sikkim,0,504.92,0,0,0,0,504.92,504.92,0,0,0,504.92,0,504.92,0,0,100,0
01 April 2021,Tamil Nadu,74.4,2346.67,5979.18,6107.38,128.2,128.2,230.64,305.04,903.78,0,0,1442.89,591.63,8454.05,546.22,1137.85,27.7579385,72.2420615
01 April 2021,Telangana,9.89,715.83,4730.36,4730.36,0,0,73.02,101.69,0,0,18.78,715.83,602.24,5446.19,11.9,614.14,13.14368393,86.85631607
01 April 2021,Tripura,0,1.96,0,284.2,284.2,284.2,1.44,1.44,0,0,0,1.96,0.52,286.16,0,0.52,0.684931507,99.31506849
01 April 2021,Uttar Pradesh,395.63,1020.38,11382.51,11556.56,174.05,174.05,61.04,456.67,296.25,0,0,724.13,267.46,12576.94,0,267.46,8.113102233,91.88689777
01 April 2021,Uttarakhand,20.26,592.88,0,174.4,174.4,174.4,547.99,568.25,0,0,0,592.88,24.63,767.28,0,24.63,77.27035763,22.72964237
01 April 2021,West Bengal,0,292.52,7730.1,7730.1,0,0,146.1,282.36,0,0,136.26,292.52,10.16,8022.62,0,10.16,3.646190397,96.3538096
01 May 2021,Andaman and Nicobar,0,2.04,0,6.75,0,6.75,0.44,0.44,0,6.75,0,2.04,1.6,8.79,0,1.6,23.20819113,76.79180887
01 May 2021,Andhra Pradesh,14.31,1444.54,3824.46,4068.26,243.8,243.8,67.67,89.19,0,0,7.21,1444.54,738.28,5512.8,617.07,1355.35,26.20338122,73.79661878
01 May 2021,Arunachal Pradesh,0,350.58,0,0,0,0,350.41,350.41,0,0,0,350.58,0.17,350.58,0,0.17,100,0
01 May 2021,Assam,0,63.18,264.42,525.47,261.05,261.05,58.99,58.99,0,0,0,63.18,4.19,588.65,0,4.19,10.73303321,89.26696679
01 May 2021,Bihar,0,14.59,3240.62,3240.62,0,0,0,0,0,0,0,14.59,14.59,3255.21,0,14.59,0.448204571,99.55179543
01 May 2021,Chandigarh,0,0.27,0,0,0,0,0,0,0,0,0,0.27,0.27,0.27,0,0.27,100,0
01 May 2021,Chhattisgarh,107.03,157.12,12087.94,12087.94,0,0,12.63,119.66,0,0,0,157.12,37.46,12245.06,0,37.46,1.283129687,98.71687031
01 May 2021,Dadra and Nagar Haveli and Daman and Diu,1.09,8.56,0,0,0,0,0,1.09,0,0,0,8.56,7.47,8.56,0,7.47,100,0
01 May 2021,Delhi,0,31.47,0,450,450,450,0,16.31,0,0,16.31,31.47,15.16,481.47,0,15.16,6.536232787,93.46376721
01 May 2021,Goa,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.1,100,0
01 May 2021,Gujarat,0.26,3021.58,4382.88,5342.86,959.98,959.98,296.36,296.62,219.75,0,0,2801.83,570.46,8364.44,1934.75,2505.21,36.1241159,63.8758841
01 May 2021,Haryana,15.91,70.12,1072.15,1072.15,0,0,17.71,33.62,0,0,0,70.12,36.5,1142.27,0,36.5,6.138653733,93.86134627
01 May 2021,Himachal Pradesh,0,3046.89,0,0,0,0,3042.98,3042.98,0,0,0,3046.89,3.91,3046.89,0,3.91,100,0
01 May 2021,India Total,706.08,30267.87,84046.88,87506.63,3453,3459.75,12306.75,13189.52,4000.16,6.75,176.69,26267.71,5994.67,117774.5,7083.52,13078.19,25.69985014,74.30014986
01 May 2021,Jammu and Kashmir,0,2017.77,0,0,0,0,2017.77,2017.77,0,0,0,2017.77,0,2017.77,0,0,100,0
01 May 2021,Jharkhand,0,8.5,2554.7,2554.7,0,0,6.91,6.91,0,0,0,8.5,1.59,2563.2,0,1.59,0.331616729,99.66838327
01 May 2021,Karnataka,31.21,3857.07,1486.74,1486.74,0,0,1128.56,1159.77,627.43,0,0,3229.64,1145.81,5343.81,924.06,2069.87,72.1782773,27.8217227
01 May 2021,Kerala,3.78,814.65,0,0,0,0,760.67,764.45,0,0,0,814.65,37.84,814.65,12.36,50.2,100,0
01 May 2021,Lakshadweep,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0,0.05,100,0
01 May 2021,Madhya Pradesh,0,1402.57,10450.75,10450.75,0,0,492.31,495.25,0,0,2.94,1402.57,401.69,11853.32,505.63,907.32,11.8327186,88.1672814
01 May 2021,Maharashtra,171.22,2729.16,9458.7,10050.49,591.79,591.79,818.1,989.32,690.52,0,0,2038.64,258.09,12779.65,791.23,1049.32,21.35551443,78.64448557
01 May 2021,Manipur,0,24.28,0,0,0,0,23.82,23.82,0,0,0,24.28,0.46,24.28,0,0.46,100,0
01 May 2021,Meghalaya,0,53.16,0,0,0,0,53.16,53.16,0,0,0,53.16,0,53.16,0,0,100,0
01 May 2021,Mizoram,0,1.93,0,0,0,0,1.68,1.68,0,0,0,1.93,0.25,1.93,0,0.25,100,0
01 May 2021,Nagaland,0,2.93,0,0,0,0,2.93,2.93,0,0,0,2.93,0,2.93,0,0,100,0
01 May 2021,Odisha,10.16,431.85,4907.89,4907.89,0,0,365.93,376.09,0,0,0,431.85,55.76,5339.74,0,55.76,8.087472424,91.91252758
01 May 2021,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 May 2021,Puducherry,0,1.02,0,21.36,21.36,21.36,0,0,0,0,0,1.02,1.02,22.38,0,1.02,4.557640751,95.44235925
01 May 2021,Punjab,63.83,501.51,1426.7,1426.7,0,0,308.25,372.15,0,0,0.07,501.51,129.36,1928.21,0,129.36,26.00909652,73.99090348
01 May 2021,Rajasthan,35.74,2601.69,3296.84,3465.08,168.24,168.24,1.02,36.76,759.56,0,0,1842.13,1036.04,6066.77,769.33,1805.37,42.88426955,57.11573045
01 May 2021,Sikkim,0,1020.49,0,0,0,0,1020.49,1020.49,0,0,0,1020.49,0,1020.49,0,0,100,0
01 May 2021,Tamil Nadu,48.24,3748.46,4803.2,4921.83,118.63,118.63,209.89,258.13,1401.53,0,0,2346.93,581.75,8670.29,1507.05,2088.8,43.23338666,56.76661334
01 May 2021,Telangana,11.77,708.41,4105.99,4105.99,0,0,32.34,65.76,0,0,21.65,708.41,620.61,4814.4,22.04,642.65,14.71439847,85.28560153
01 May 2021,Tripura,0,0.57,0,434.39,434.39,434.39,0,0,0,0,0,0.57,0.57,434.96,0,0.57,0.131046533,99.86895347
01 May 2021,Uttar Pradesh,171.27,825.26,10119.49,10169.72,50.23,50.23,93.12,264.39,301.37,0,0,523.89,259.5,10994.98,0,259.5,7.505789006,92.49421099
01 May 2021,Uttarakhand,20.26,916.28,0,153.53,153.53,153.53,871.39,891.65,0,0,0,916.28,24.63,1069.81,0,24.63,85.64885353,14.35114647
01 May 2021,West Bengal,0,389.22,6563.4,6563.4,0,0,251.22,379.73,0,0,128.51,389.22,9.49,6952.62,0,9.49,5.598177378,94.40182262
01 June 2021,Andaman and Nicobar,0,2.75,0,6.59,0,6.59,0.93,0.93,0,6.59,0,2.75,1.82,9.34,0,1.82,29.44325482,70.55674518
01 June 2021,Andhra Pradesh,12.09,2046.76,3755.27,3993.96,238.69,238.69,97.82,117.67,0,0,7.76,2046.76,731.04,6040.72,1198.05,1929.09,33.88271597,66.11728403
01 June 2021,Arunachal Pradesh,0,502.71,0,0,0,0,502.55,502.55,0,0,0,502.71,0.16,502.71,0,0.16,100,0
01 June 2021,Assam,0,77.76,336.17,589.7,253.53,253.53,72.69,72.69,0,0,0,77.76,5.07,667.46,0,5.07,11.65013634,88.34986366
01 June 2021,Bihar,0,12.44,3365.4,3365.4,0,0,0,0,0,0,0,12.44,12.44,3377.84,0,12.44,0.36828269,99.63171731
01 June 2021,Chandigarh,0,2.31,0,0,0,0,0,0,0,0,0,2.31,2.31,2.31,0,2.31,100,0
01 June 2021,Chhattisgarh,120.42,164.43,11544.23,11544.23,0,0,14.89,135.31,0,0,0,164.43,29.12,11708.66,0,29.12,1.40434516,98.59565484
01 June 2021,Dadra and Nagar Haveli and Daman and Diu,1.09,9.42,0,0,0,0,0,1.09,0,0,0,9.42,8.33,9.42,0,8.33,100,0
01 June 2021,Delhi,0,30.56,0,427.39,427.39,427.39,0,15.4,0,0,15.4,30.56,15.16,457.95,0,15.16,6.6732176,93.3267824
01 June 2021,Goa,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.1,100,0
01 June 2021,Gujarat,0,3520.03,4091.41,4946.83,855.42,855.42,555.09,555.09,297.85,0,0,3222.18,529.38,8466.86,2137.71,2667.09,41.57420815,58.42579185
01 June 2021,Haryana,14.3,69.55,1842.47,1842.54,0.07,0.07,21.59,35.89,0,0,0,69.55,33.66,1912.09,0,33.66,3.637381086,96.36261891
01 June 2021,Himachal Pradesh,0,5050.3,0,0,0,0,5046.27,5046.27,0,0,0,5050.3,4.03,5050.3,0,4.03,100,0
01 June 2021,India Total,468.95,36990.71,82006.65,85437.74,3424.5,3431.09,16733.85,17366.91,3892.12,6.59,164.11,33098.59,6006.23,122428.45,9725.45,15731.68,30.21414549,69.78585451
01 June 2021,Jammu and Kashmir,0,2305.41,0,0,0,0,2305.41,2305.41,0,0,0,2305.41,0,2305.41,0,0,100,0
01 June 2021,Jharkhand,0,63.85,2354.75,2354.75,0,0,62.26,62.26,0,0,0,63.85,1.59,2418.6,0,1.59,2.639957,97.360043
01 June 2021,Karnataka,50.48,4210.79,1029.79,1029.79,0,0,1095.76,1146.24,630.18,0,0,3580.61,1170.75,5240.58,1263.62,2434.37,80.34969412,19.65030588
01 June 2021,Kerala,3.95,828.78,0,0,0,0,764.29,768.24,0,0,0,828.78,43.02,828.78,17.52,60.54,100,0
01 June 2021,Lakshadweep,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0.02,100,0
01 June 2021,Madhya Pradesh,0,1352.59,9173.89,9173.89,0,0,453.32,456.12,0,0,2.8,1352.59,336.52,10526.48,559.95,896.47,12.84940455,87.15059545
01 June 2021,Maharashtra,89.79,2816.83,8166.16,8811.14,644.98,644.98,493.92,583.71,783.31,0,0,2033.52,420.51,11627.97,1029.3,1449.81,24.2246067,75.7753933
01 June 2021,Manipur,0,36.78,0,0,0,0,36.32,36.32,0,0,0,36.78,0.46,36.78,0,0.46,100,0
01 June 2021,Meghalaya,0,107.61,0,0,0,0,107.61,107.61,0,0,0,107.61,0,107.61,0,0,100,0
01 June 2021,Mizoram,0,3.25,0,0,0,0,3,3,0,0,0,3.25,0.25,3.25,0,0.25,100,0
01 June 2021,Nagaland,0,5.99,0,0,0,0,5.99,5.99,0,0,0,5.99,0,5.99,0,0,100,0
01 June 2021,Odisha,7.72,511.12,4724.13,4724.13,0,0,461.92,469.64,0,0,0,511.12,41.48,5235.25,0,41.48,9.763048565,90.23695143
01 June 2021,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 June 2021,Puducherry,0,1.02,0,20.9,20.9,20.9,0,0,0,0,0,1.02,1.02,21.92,0,1.02,4.653284672,95.34671533
01 June 2021,Punjab,60.4,802.19,2191.89,2191.89,0,0,603.81,664.27,0,0,0.06,802.19,137.92,2994.08,0,137.92,26.79253727,73.20746273
01 June 2021,Rajasthan,35.68,2839.58,3059.02,3190.16,131.14,131.14,0.09,35.77,698.23,0,0,2141.35,1119.77,6029.74,985.81,2105.58,47.09290948,52.90709052
01 June 2021,Sikkim,0,1455.79,0,0,0,0,1455.79,1455.79,0,0,0,1455.79,0,1455.79,0,0,100,0
01 June 2021,Tamil Nadu,19.94,4772.39,5010.61,5153.57,142.96,142.96,458.73,478.67,1186.91,0,0,3585.48,609.73,9925.96,2497.08,3106.81,48.07988346,51.92011654
01 June 2021,Telangana,11.32,756.4,3966.72,3966.72,0,0,164.12,197.55,0,0,22.11,756.4,522.44,4723.12,36.41,558.85,16.01483765,83.98516235
01 June 2021,Tripura,0,0.57,0,438.34,438.34,438.34,0,0,0,0,0,0.57,0.57,438.91,0,0.57,0.129867171,99.87013283
01 June 2021,Uttar Pradesh,21.51,649.29,10788.41,10915.2,126.79,126.79,136.53,158.04,295.64,0,0,353.65,195.61,11564.49,0,195.61,5.614514778,94.38548522
01 June 2021,Uttarakhand,20.26,1466.02,0,144.29,144.29,144.29,1421.13,1441.39,0,0,0,1466.02,24.63,1610.31,0,24.63,91.03961349,8.960386509
01 June 2021,West Bengal,0,515.32,6606.33,6606.33,0,0,392.02,508,0,0,115.98,515.32,7.32,7121.65,0,7.32,7.235963576,92.76403642
01 July 2021,Andaman and Nicobar,0,2.62,0,7.66,0,7.66,1.47,1.47,0,7.66,0,2.62,1.15,10.28,0,1.15,25.48638132,74.51361868
01 July 2021,Andhra Pradesh,12.78,1890.89,4893.6,5105.7,212.1,212.1,216.32,237.03,0,0,7.93,1890.89,546.56,6996.59,1107.3,1653.86,27.02587975,72.97412025
01 July 2021,Arunachal Pradesh,0,643.26,0,0,0,0,643.1,643.1,0,0,0,643.26,0.16,643.26,0,0.16,100,0
01 July 2021,Assam,0,100.94,352.93,590.21,237.28,237.28,95.6,95.6,0,0,0,100.94,5.34,691.15,0,5.34,14.60464443,85.39535557
01 July 2021,Bihar,0,13.29,3353.43,3353.43,0,0,1.08,1.08,0,0,0,13.29,12.21,3366.72,0,12.21,0.394746222,99.60525378
01 July 2021,Chandigarh,0,0.24,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0,0.24,100,0
01 July 2021,Chhattisgarh,107.53,190.04,11878.24,11878.24,0,0,56.14,163.67,0,0,0,190.04,26.37,12068.28,0,26.37,1.574706586,98.42529341
01 July 2021,Dadra and Nagar Haveli and Daman and Diu,1.11,8.49,0,0,0,0,0,1.11,0,0,0,8.49,7.38,8.49,0,7.38,100,0
01 July 2021,Delhi,0,36.9,0,401.7,401.7,401.7,0,16.86,0,0,16.86,36.9,20.04,438.6,0,20.04,8.413132695,91.58686731
01 July 2021,Goa,0,0.08,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,0,0.08,100,0
01 July 2021,Gujarat,0,3664.41,4566.15,5392.66,826.51,826.51,100.79,100.79,322.58,0,0,3341.83,471.44,9057.07,2769.6,3241.04,40.45911095,59.54088905
01 July 2021,Haryana,13.3,67.8,1734.84,1734.84,0,0,23.73,37.03,0,0,0,67.8,30.77,1802.64,0,30.77,3.761150313,96.23884969
01 July 2021,Himachal Pradesh,0,6449.39,0,0,0,0,6445.51,6445.51,0,0,0,6449.39,3.88,6449.39,0,3.88,100,0
01 July 2021,India Total,994.87,41327.26,89044.62,92426.67,3374.39,3382.05,19967.36,21122.75,3613.17,7.66,160.52,37714.09,5170.06,133753.93,11421.28,16591.34,30.8979781,69.1020219
01 July 2021,Jammu and Kashmir,0,2375.08,0,0,0,0,2375.08,2375.08,0,0,0,2375.08,0,2375.08,0,0,100,0
01 July 2021,Jharkhand,0,83.66,2418.19,2418.19,0,0,82.28,82.28,0,0,0,83.66,1.38,2501.85,0,1.38,3.343925495,96.6560745
01 July 2021,Karnataka,634.49,5231.95,1808.62,1808.62,0,0,1395.78,2030.27,579.24,0,0,4652.71,933.85,7040.57,1688.59,2622.44,74.3114549,25.6885451
01 July 2021,Kerala,4.23,1076.46,0,0,0,0,1019.66,1023.89,0,0,0,1076.46,33.1,1076.46,19.47,52.57,100,0
01 July 2021,Ladakh,0,63.45,0,0,0,0,63.45,63.45,0,0,0,63.45,0,63.45,0,0,100,0
01 July 2021,Lakshadweep,0,0.02,0,0,0,0,0,0,0,0,0,0.02,0.02,0.02,0,0.02,100,0
01 July 2021,Madhya Pradesh,0,1226.08,10269.8,10269.8,0,0,308.46,311.23,0,0,2.77,1226.08,292.28,11495.88,622.57,914.85,10.66538621,89.33461379
01 July 2021,Maharashtra,44.51,2836.97,8696.41,9256.38,559.97,559.97,460.96,505.49,812.63,0,0.02,2024.34,200.72,12093.35,1318.13,1518.85,23.45892577,76.54107423
01 July 2021,Manipur,0,41.3,0,0,0,0,40.82,40.82,0,0,0,41.3,0.48,41.3,0,0.48,100,0
01 July 2021,Meghalaya,0,121.69,0,0,0,0,121.69,121.69,0,0,0,121.69,0,121.69,0,0,100,0
01 July 2021,Mizoram,0,7.67,0,0,0,0,7.49,7.49,0,0,0,7.67,0.18,7.67,0,0.18,100,0
01 July 2021,Nagaland,0,24.39,0,0,0,0,24.39,24.39,0,0,0,24.39,0,24.39,0,0,100,0
01 July 2021,Odisha,7.7,642.94,4986.01,4986.01,0,0,595.18,602.88,0,0,0,642.94,40.06,5628.95,0,40.06,11.42202365,88.57797635
01 July 2021,Others,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01 July 2021,Puducherry,0,1.02,0,20.94,20.94,20.94,0,0,0,0,0,1.02,1.02,21.96,0,1.02,4.644808743,95.35519126
01 July 2021,Punjab,48.83,823.5,2427.33,2427.33,0,0,649.62,698.48,0,0,0.03,823.5,125.02,3250.83,0,125.02,25.33199214,74.66800786
01 July 2021,Rajasthan,34.46,2866.27,4125.43,4265.18,139.75,139.75,0.91,35.37,706.88,0,0,2159.39,1121.04,7131.45,1002.98,2124.02,40.19196657,59.80803343
01 July 2021,Sikkim,0,1730.51,0,0,0,0,1730.51,1730.51,0,0,0,1730.51,0,1730.51,0,0,100,0
